date,rain,tmax,tmin
02-02-1970,0,24.68000031,8.270000458
03-02-1970,0,25.62000084,8.949999809
04-02-1970,0,26.23999977,9.369999886
05-02-1970,0,26.81999969,10.10000038
06-02-1970,0,26,9.180000305
07-02-1970,0,26.28000069,10.32999992
08-02-1970,0,28.84000015,11.02999973
09-02-1970,0,29.61000061,12.81000042
10-02-1970,0,29.13999939,12.14999962
11-02-1970,0,29.52000046,13.10000038
12-02-1970,0,30.95999908,12.60999966
13-02-1970,0,30.17000008,12.21000004
14-02-1970,0,30.46999931,11.59000015
15-02-1970,0,31.21999931,12.47000027
16-02-1970,0,31.15999985,12.93999958
17-02-1970,0,31.96999931,14.05000019
18-02-1970,0.186313033,32.00999832,15.06999969
19-02-1970,0,27.80999947,14.96000004
20-02-1970,0,26.46999931,13.14999962
21-02-1970,0,28.72999954,13.69999981
22-02-1970,0,28.35000038,14.84000015
23-02-1970,0,29.57999992,16.67000008
24-02-1970,0,29.28000069,17.46999931
25-02-1970,0,29.82999992,18.07999992
26-02-1970,0,31.04999924,18.14999962
27-02-1970,0,28.84000015,18.61000061
28-02-1970,0,30.21999931,16.13999939
01-03-1970,0,29.69000053,16.17000008
02-03-1970,0,30.63999939,16.70000076
03-03-1970,0,29.56999969,15.39999962
04-03-1970,0,29.14999962,13.19999981
05-03-1970,0,29.56999969,13.53999996
06-03-1970,0,30.54000092,15.97000027
07-03-1970,0,31,16.37999916
08-03-1970,0,29.92000008,16.85000038
09-03-1970,0,31.48999977,17.40999985
10-03-1970,0,32.68000031,17.93000031
11-03-1970,0,31.72999954,16.23999977
12-03-1970,0,30.86000061,15.31000042
13-03-1970,0,30.95000076,16.77000046
14-03-1970,0,32.16999817,18.44000053
15-03-1970,0,33.25,19.31999969
16-03-1970,0,33.66999817,18.39999962
17-03-1970,0,33.77999878,16.29000092
18-03-1970,0,33.81000137,16.29999924
19-03-1970,0,33.63999939,17.69000053
20-03-1970,0,31.70999908,15.65999985
21-03-1970,0,32.93999863,15.47999954
22-03-1970,0,34.43000031,16.11000061
23-03-1970,0,34.79999924,16.68000031
24-03-1970,0,35.29000092,19.11000061
25-03-1970,0,37.15000153,18.10000038
26-03-1970,0,38.09999847,19.15999985
27-03-1970,0,38.50999832,18.72999954
28-03-1970,0,38.20999908,20.46999931
29-03-1970,0,36.79000092,19.12999916
30-03-1970,0,36.06999969,18.73999977
31-03-1970,0,35.61000061,18.10000038
01-04-1970,0,35.59000015,18.27000046
02-04-1970,0,35.27000046,18.36000061
03-04-1970,0,35.13999939,18.37999916
04-04-1970,0,37.11999893,20.80999947
05-04-1970,0,38.68000031,22.25
06-04-1970,0,35.38000107,20.51000023
07-04-1970,0,36.75999832,20.44000053
08-04-1970,0,35.88000107,20.84000015
09-04-1970,0,35.31000137,21.84000015
10-04-1970,0,37.22000122,21.79000092
11-04-1970,0,38,22.36000061
12-04-1970,0,39.04000092,23.86000061
13-04-1970,0,40.52999878,25.97999954
14-04-1970,0,40.20000076,25.94000053
15-04-1970,0,39.95999908,25.20000076
16-04-1970,0,36.77000046,24.68000031
17-04-1970,0,39.04000092,23.73999977
18-04-1970,0,39.75,23.28000069
19-04-1970,0,40.11000061,23.20000076
20-04-1970,0,39.70999908,23.68000031
21-04-1970,0,39.63000107,23.01000023
22-04-1970,0,41.38000107,23.82999992
23-04-1970,0,42.50999832,24.55999947
24-04-1970,0,43.15000153,25.40999985
25-04-1970,0,43,25.47999954
26-04-1970,0,42.45000076,27.06999969
27-04-1970,0,42.13999939,27.95999908
28-04-1970,0,40.88999939,24.13999939
29-04-1970,0,39.13000107,20.87000084
30-04-1970,0,39.52000046,21.23999977
01-05-1970,0,40.34000015,22.76000023
02-05-1970,0,40.49000168,24.95999908
03-05-1970,0,41.63999939,24.71999931
04-05-1970,0,41.91999817,25.44000053
05-05-1970,0,41.20999908,25.39999962
06-05-1970,0,40.86999893,26.19000053
07-05-1970,0,40.09000015,25.52000046
08-05-1970,0,39.75,25.45999908
09-05-1970,0,40,26.59000015
10-05-1970,0,42.11999893,27.34000015
11-05-1970,0,43.75999832,27.5
12-05-1970,0,44.56000137,28.02000046
13-05-1970,0,43.54999924,29
14-05-1970,0,42.06999969,27.44000053
15-05-1970,0,40.43999863,26.63999939
16-05-1970,0,40.86000061,27.04000092
17-05-1970,0,40.81000137,26.56999969
18-05-1970,0,41.02999878,26.62000084
19-05-1970,0,39.81000137,26.44000053
20-05-1970,0,40.24000168,27.30999947
21-05-1970,0,39.88999939,27.73999977
22-05-1970,0,40.88000107,27.51000023
23-05-1970,0,41.16999817,27.76000023
24-05-1970,0,41.16999817,27.11000061
25-05-1970,0,40.18000031,27.07999992
26-05-1970,0,39.29999924,26.57999992
27-05-1970,0,39.90999985,27.19000053
28-05-1970,0,40.29999924,26.95999908
29-05-1970,0,39.41999817,26.97999954
30-05-1970,0,41.24000168,28.44000053
31-05-1970,7.377995491,40.72000122,27.68000031
01-06-1970,2.740823269,37.47000122,25.20999908
02-06-1970,0,37.29000092,22.97999954
03-06-1970,0,35.29000092,25.35000038
04-06-1970,0,35.65999985,24.51000023
05-06-1970,0,36.11999893,26.10000038
06-06-1970,0,36.31000137,25.79999924
07-06-1970,0,36.22999954,26.70999908
08-06-1970,0,37.13000107,27.22999954
09-06-1970,1.268187761,37.74000168,27.45000076
10-06-1970,0.372626066,38.38000107,28.02000046
11-06-1970,2.416992903,39.45000076,28.55999947
12-06-1970,0.225233883,38.81000137,26.56999969
13-06-1970,20.71135712,37.47000122,26.85000038
14-06-1970,23.87884521,37.59000015,23.86000061
15-06-1970,19.93470764,34.86999893,22.56999969
16-06-1970,7.972865582,32.27999878,22.28000069
17-06-1970,0,34.66999817,24.18000031
18-06-1970,2.167778492,35.31999969,24.30999947
19-06-1970,0,34.22000122,25.61000061
20-06-1970,0,35.18000031,26.11000061
21-06-1970,0,35.27999878,26.15999985
22-06-1970,0.939395368,35.72000122,26.03000069
23-06-1970,0,34.83000183,25.19000053
24-06-1970,0.760912597,34.36999893,26.04999924
25-06-1970,0,35.86000061,26.19000053
26-06-1970,0.186313033,36.25,26.43000031
27-06-1970,10.492589,36.31999969,26.35000038
28-06-1970,2.925435781,34.11000061,23.04999924
29-06-1970,0.710969031,30.64999962,23.95999908
30-06-1970,7.084513664,31.23999977,23.93000031
01-07-1970,6.28410387,31.28000069,24.21999931
02-07-1970,7.999690533,31.97999954,24.29000092
03-07-1970,22.57436752,31.34000015,23.95000076
04-07-1970,11.7172451,29.37999916,23.61000061
05-07-1970,9.396902084,28.79000092,23.31999969
06-07-1970,15.02822304,29.27000046,23.48999977
07-07-1970,3.958679914,30.43000031,23.96999931
08-07-1970,7.777789116,31.68000031,24.71999931
09-07-1970,0,32.52999878,24.51000023
10-07-1970,26.36049461,32.75999832,24.12000084
11-07-1970,8.134548187,32.90000153,24.04999924
12-07-1970,0,31.68000031,24.45000076
13-07-1970,0.670726895,32.58000183,24.70000076
14-07-1970,12.62784767,32.56000137,24.35000038
15-07-1970,4.358278275,32.22000122,24.13999939
16-07-1970,0.823265791,31.64999962,23.88999939
17-07-1970,0,32.04999924,24.09000015
18-07-1970,1.714079857,32.88999939,24.42000008
19-07-1970,0,32.99000168,24.5
20-07-1970,0,32.74000168,24.57999992
21-07-1970,0,31.92000008,24.87000084
22-07-1970,0,31.79000092,24.72999954
23-07-1970,0,32.13000107,24.72999954
24-07-1970,0,33.41999817,24.60000038
25-07-1970,0,33.88000107,24.79999924
26-07-1970,0,32.86000061,24.12999916
27-07-1970,0,33.20999908,23.37999916
28-07-1970,1.714079857,32.81000137,23.94000053
29-07-1970,0,34.09000015,24.95000076
30-07-1970,0,33.65000153,24.19000053
31-07-1970,0,32.20000076,24.19000053
01-08-1970,0,31.97999954,24.35000038
02-08-1970,1.155140758,32.72999954,24.57999992
03-08-1970,33.89147949,33.29999924,23.85000038
04-08-1970,21.40781212,31.70999908,23.86000061
05-08-1970,9.670899391,31.60000038,24.04000092
06-08-1970,4.918663979,31.36000061,24.70000076
07-08-1970,2.37523675,30.70999908,24.39999962
08-08-1970,0,31.60000038,24.59000015
09-08-1970,0,32.25,24.79999924
10-08-1970,2.536375523,32.18000031,24.21999931
11-08-1970,19.11860275,30.17000008,23.85000038
12-08-1970,0.484413862,30.38999939,23.56999969
13-08-1970,1.616278172,31.14999962,23.71999931
14-08-1970,12.03115749,31,24.11000061
15-08-1970,10.56677246,29.72999954,23.54000092
16-08-1970,0.81714946,30.53000069,23.79999924
17-08-1970,1.96758616,30.5,23.92000008
18-08-1970,20.95974731,29.88999939,23.45000076
19-08-1970,43.72054291,31.30999947,24.12000084
20-08-1970,23.83555222,32.27999878,23.92000008
21-08-1970,2.977130175,30.57999992,23.80999947
22-08-1970,7.852303982,30.12000084,23.52000046
23-08-1970,35.02244186,30.35000038,22.40999985
24-08-1970,10.63170242,28.53000069,23.03000069
25-08-1970,6.942970753,29.36000061,23.27000046
26-08-1970,2.546138525,29.39999962,23.13999939
27-08-1970,5.317240238,28.42000008,23.37000084
28-08-1970,22.30047798,28.39999962,23.61000061
29-08-1970,19.33224487,28.68000031,23.52000046
30-08-1970,13.30386734,28.21999931,23.61000061
31-08-1970,30.39448357,28.39999962,23.02000046
01-09-1970,11.55989075,28.12999916,23.10000038
02-09-1970,1.583902717,28.53000069,23.11000061
03-09-1970,11.99307632,29.95999908,23.70000076
04-09-1970,0.760912597,30.59000015,23.62000084
05-09-1970,3.414407492,31.77000046,23.87999916
06-09-1970,13.29030418,30.29000092,22.85000038
07-09-1970,6.145065784,29.89999962,22.96999931
08-09-1970,4.245838165,27.01000023,22.62000084
09-09-1970,8.654960632,27.73999977,22.42000008
10-09-1970,0.297889978,28.76000023,22.56999969
11-09-1970,0,29.20000076,23.05999947
12-09-1970,0,30.14999962,23.38999939
13-09-1970,0,31.02000046,23.40999985
14-09-1970,0,30.27000046,22.61000061
15-09-1970,0,30.52000046,22.65999985
16-09-1970,0,30.54000092,22.46999931
17-09-1970,0,30.62000084,22.44000053
18-09-1970,0,31.22999954,22.81999969
19-09-1970,0,31.5,22.39999962
20-09-1970,0,31.46999931,22.64999962
21-09-1970,0,32.33000183,22.79000092
22-09-1970,5.017632008,33.40999985,24.64999962
23-09-1970,0.925625384,31.04000092,23.5
24-09-1970,5.720526695,30.54000092,23.25
25-09-1970,1.08061564,30.20000076,22.20000076
26-09-1970,0,31.01000023,22.21999931
27-09-1970,0,31.06999969,22.37000084
28-09-1970,2.347544193,32.20000076,23.17000008
29-09-1970,2.492104053,31.82999992,23.15999985
30-09-1970,0,30.97999954,21.17000008
01-10-1970,0,31.94000053,21.11000061
02-10-1970,0,32.88999939,21.13999939
03-10-1970,0,34.00999832,21.37999916
04-10-1970,0,34.93000031,21.55999947
05-10-1970,0,35.02999878,21.61000061
06-10-1970,0,35.09999847,22.04000092
07-10-1970,0,34.70000076,21.96999931
08-10-1970,0.322877198,34.22000122,20.62000084
09-10-1970,0,33.5,21.56999969
10-10-1970,0,34.66999817,20.64999962
11-10-1970,0,34.02000046,20.32999992
12-10-1970,0,34.59000015,22.59000015
13-10-1970,0,35.66999817,21.60000038
14-10-1970,0.186313033,35.50999832,22.25
15-10-1970,5.044772148,35.08000183,22.59000015
16-10-1970,0.312421232,34.45999908,22.04999924
17-10-1970,0,35.31000137,22.19000053
18-10-1970,0,35.31999969,21.02000046
19-10-1970,0,34.79999924,20.36000061
20-10-1970,0,35.38000107,19.11000061
21-10-1970,0,35.36999893,18.55999947
22-10-1970,3.601653099,34.36000061,18.81999969
23-10-1970,0,33.02000046,19.46999931
24-10-1970,0,32.81999969,19.05999947
25-10-1970,0,33.77000046,19.18000031
26-10-1970,0,34.15999985,19.36000061
27-10-1970,0,34.43999863,19.03000069
28-10-1970,0,34.31999969,19.20999908
29-10-1970,0,33.86000061,19.32999992
30-10-1970,0,33.63999939,18.27000046
31-10-1970,0,33.36999893,17.96999931
01-11-1970,0,32.84999847,15.03999996
02-11-1970,0,32.31000137,14.11999989
03-11-1970,0,32.66999817,14.32999992
04-11-1970,0,32.88000107,14.23999977
05-11-1970,0,32.97999954,13.10000038
06-11-1970,0,33.13999939,13.02000046
07-11-1970,0,33.31000137,13.10000038
08-11-1970,0,33.09999847,13.68999958
09-11-1970,0,32.5,13.90999985
10-11-1970,0,32.18000031,14.60000038
11-11-1970,0,31.26000023,16.09000015
12-11-1970,0,31.19000053,15.97999954
13-11-1970,0,31.18000031,14.94999981
14-11-1970,0,31.20000076,14
15-11-1970,0,31.76000023,12.78999996
16-11-1970,0,32.11000061,13.02999973
17-11-1970,0,32.06999969,14.14999962
18-11-1970,0,30.38999939,12.75
19-11-1970,0,30.89999962,12.64999962
20-11-1970,0,30.29999924,11.82999992
21-11-1970,0,29.32999992,11.18999958
22-11-1970,0,29.65999985,10.26000023
23-11-1970,0,30.14999962,10.22000027
24-11-1970,0,30.51000023,10.13000011
25-11-1970,0,30.29000092,10.86999989
26-11-1970,0,29.52000046,10.22999954
27-11-1970,0,28.85000038,10.97000027
28-11-1970,0,28.28000069,9.390000343
29-11-1970,0,28,9.039999962
30-11-1970,0,27.89999962,8.369999886
01-12-1970,0,28.45000076,7.920000076
02-12-1970,0,28.55999947,8.220000267
03-12-1970,0,29.04999924,8.359999657
04-12-1970,0,29.25,8.710000038
05-12-1970,0,28,8.619999886
06-12-1970,0,28.36000061,9.06000042
07-12-1970,0,28.39999962,9.020000458
08-12-1970,0,28.59000015,9.18999958
09-12-1970,0,28.20000076,9.270000458
10-12-1970,0,28.01000023,8.149999619
11-12-1970,0,29.12000084,8.18999958
12-12-1970,0,29.90999985,8.609999657
13-12-1970,0,29.38999939,8.18999958
14-12-1970,0,29.71999931,8.600000381
15-12-1970,0,30.29999924,8.970000267
16-12-1970,0,30.19000053,8.06000042
17-12-1970,0,28.37000084,10.40999985
18-12-1970,0,27.26000023,9.020000458
19-12-1970,0,24.85000038,8.239999771
20-12-1970,0,27.39999962,8.210000038
21-12-1970,0,27.70999908,8.31000042
22-12-1970,0,28.05999947,9.119999886
23-12-1970,0,28.28000069,8.739999771
24-12-1970,0,27.25,8.520000458
25-12-1970,0,27.90999985,9.210000038
26-12-1970,0,27.09000015,9.460000038
27-12-1970,0,27.93000031,10.60999966
28-12-1970,0,29.06999969,12.59000015
29-12-1970,0,28.11000061,10.78999996
30-12-1970,0,27.84000015,9.100000381
31-12-1970,0,28.09000015,8.800000191
01-01-1971,0,28.22999954,8.390000343
02-01-1971,0,27.25,7.090000153
03-01-1971,0,27.67000008,8.279999733
04-01-1971,0,26.5,8.06000042
05-01-1971,0,26.64999962,9.159999847
06-01-1971,0,25.69000053,9.329999924
07-01-1971,0,26.47999954,9.329999924
08-01-1971,0,27.01000023,8.880000114
09-01-1971,0,26.73999977,9.180000305
10-01-1971,0,27.39999962,9.220000267
11-01-1971,0,27.63999939,9.75
12-01-1971,0,27.79000092,8.069999695
13-01-1971,0,26.12000084,6.489999771
14-01-1971,0,25.12999916,7.099999905
15-01-1971,0,27.29000092,8.779999733
16-01-1971,0,27.37999916,8.840000153
17-01-1971,0,26.21999931,9.319999695
18-01-1971,0,26.46999931,8.920000076
19-01-1971,0,26.98999977,9.350000381
20-01-1971,0,26.70000076,8.670000076
21-01-1971,0,26.82999992,10.31000042
22-01-1971,0,24.34000015,9.319999695
23-01-1971,0,24.38999939,9.649999619
24-01-1971,0,25.12000084,11
25-01-1971,0,26.18000031,11.97999954
26-01-1971,0,26.29000092,10.14999962
27-01-1971,0,24.52000046,7.769999981
28-01-1971,0,23.77000046,6.989999771
29-01-1971,0,23.22999954,7.059999943
30-01-1971,0,23.09000015,6.949999809
31-01-1971,0,23.52000046,7.53000021
01-02-1971,0,24.54000092,8.039999962
02-02-1971,0,25.46999931,9.380000114
03-02-1971,0,26.34000015,10.86999989
04-02-1971,0,27.45999908,10.52000046
05-02-1971,0,26.96999931,9.100000381
06-02-1971,0,27.43000031,7.989999771
07-02-1971,0,29.28000069,8.420000076
08-02-1971,0,29.45999908,9.569999695
09-02-1971,0,28.82999992,10.64999962
10-02-1971,0,29.87000084,12.35999966
11-02-1971,0,28.79999924,13.19999981
12-02-1971,0,27.69000053,12.89999962
13-02-1971,0,27.29000092,11.78999996
14-02-1971,0,27.45999908,11.02000046
15-02-1971,0,28.54999924,10.23999977
16-02-1971,0,31.22999954,11.72999954
17-02-1971,0,33.27000046,12.31999969
18-02-1971,0,34.77999878,12.43999958
19-02-1971,0,33.40000153,13.35000038
20-02-1971,0,30.23999977,13.38000011
21-02-1971,0,29.92000008,12.69999981
22-02-1971,0,30.35000038,12.53999996
23-02-1971,0,29.97999954,12.63000011
24-02-1971,0,30.26000023,13.55000019
25-02-1971,0,30.29000092,13.26000023
26-02-1971,0,32,13.57999992
27-02-1971,0,30.54999924,14.03999996
28-02-1971,0,27.62000084,10.06000042
01-03-1971,0,26.86000061,8.81000042
02-03-1971,0,28.92000008,10.15999985
03-03-1971,0,29.95000076,12.59000015
04-03-1971,0,28.67000008,12.39999962
05-03-1971,0,28.23999977,11.93999958
06-03-1971,0,26.36000061,10.92000008
07-03-1971,0,27.13999939,11.88000011
08-03-1971,0,28.97999954,13.27999973
09-03-1971,0,31.28000069,15
10-03-1971,0,32.75,16.23999977
11-03-1971,0,33.84000015,16.47999954
12-03-1971,0,34.84999847,17.84000015
13-03-1971,0,35.09000015,17.5
14-03-1971,0,35.13999939,16.62000084
15-03-1971,0,35.18999863,14.76000023
16-03-1971,0,35.72999954,16.34000015
17-03-1971,0,36.54000092,17.15999985
18-03-1971,0,37.13000107,16.5
19-03-1971,0,37.61000061,18.36000061
20-03-1971,0,36.77000046,20.02000046
21-03-1971,0,35.20999908,18.04000092
22-03-1971,0,34.61000061,18.53000069
23-03-1971,0,35.90000153,18.37999916
24-03-1971,0,38.27999878,20.80999947
25-03-1971,0,39.54000092,22.38999939
26-03-1971,0,40.22999954,22.07999992
27-03-1971,0,38.90000153,20.95999908
28-03-1971,0,37.29999924,19.12000084
29-03-1971,0,37.65999985,17.64999962
30-03-1971,0,37.74000168,18.54999924
31-03-1971,0,36.20000076,18.17000008
01-04-1971,0,36.59999847,18.62000084
02-04-1971,0,37.45999908,19.54999924
03-04-1971,0,37.68999863,20.95999908
04-04-1971,0,39.43000031,21.38999939
05-04-1971,0,39.00999832,21.98999977
06-04-1971,0,38.72000122,22.48999977
07-04-1971,0,38.88999939,21.78000069
08-04-1971,0,39.90000153,22.47999954
09-04-1971,0,41.16999817,23.95000076
10-04-1971,0,41.90999985,23.31999969
11-04-1971,0,41.81000137,24.01000023
12-04-1971,0,40.68000031,23.13999939
13-04-1971,0,39.49000168,23.10000038
14-04-1971,0,38.74000168,22.18000031
15-04-1971,0,37.65000153,22.52000046
16-04-1971,0,38.86000061,24.31999969
17-04-1971,0,40.36000061,25.12000084
18-04-1971,0,39.63000107,23.72999954
19-04-1971,0,37.27000046,22.86000061
20-04-1971,0,37.31999969,22.45999908
21-04-1971,0,37.18000031,23.22999954
22-04-1971,0,37.59000015,23.97999954
23-04-1971,0,39.06999969,24.39999962
24-04-1971,0,40.06999969,25.07999992
25-04-1971,0,41.13000107,25.28000069
26-04-1971,0,40.90000153,24.21999931
27-04-1971,0,40.56000137,24.01000023
28-04-1971,0,40.25999832,23.57999992
29-04-1971,0,39.63999939,22.80999947
30-04-1971,0,38.31999969,23.29999924
01-05-1971,0,39.52999878,24.93000031
02-05-1971,0,39.77999878,23.70999908
03-05-1971,0,39.00999832,23.65999985
04-05-1971,0,39.27000046,24.54999924
05-05-1971,0,39.22000122,24.11000061
06-05-1971,0,39.38000107,25.20999908
07-05-1971,0,40.45000076,25.48999977
08-05-1971,0,40.90999985,25.12000084
09-05-1971,0,40.22000122,25.37999916
10-05-1971,0,38.59999847,24.93000031
11-05-1971,0,37.97000122,24.06999969
12-05-1971,0,36.52999878,24.18000031
13-05-1971,0,36.47000122,24.98999977
14-05-1971,0,36.49000168,25.90999985
15-05-1971,0,38.43999863,24.01000023
16-05-1971,0,38.95000076,24.12999916
17-05-1971,0,38.36000061,23.78000069
18-05-1971,0,37.29999924,24.95000076
19-05-1971,0,38.5,24.70999908
20-05-1971,0,37.99000168,25.04999924
21-05-1971,0,37.74000168,24.93000031
22-05-1971,0,36.54999924,25.71999931
23-05-1971,0,37.18999863,23.72999954
24-05-1971,0,36.75,24.90999985
25-05-1971,0,37.83000183,25.38999939
26-05-1971,0,37.52000046,25
27-05-1971,0,37.68999863,25.46999931
28-05-1971,0,37.93000031,25.70000076
29-05-1971,0,38.38000107,26.54000092
30-05-1971,0,38.77000046,27.20999908
31-05-1971,0,38.95999908,26.93000031
01-06-1971,0,37.27000046,26.56999969
02-06-1971,0,35.95000076,24.30999947
03-06-1971,0,35.06999969,25.04999924
04-06-1971,0,34.95000076,24.97999954
05-06-1971,3.631103516,34.31000137,25.13999939
06-06-1971,0,34.61000061,24.56999969
07-06-1971,0,32.90000153,24.46999931
08-06-1971,0,34.63000107,25.36000061
09-06-1971,0,34.52000046,25.09000015
10-06-1971,0,34.74000168,24.75
11-06-1971,0,34.93999863,24.69000053
12-06-1971,0,35.25,24.86000061
13-06-1971,1.055837512,35.34999847,25.44000053
14-06-1971,0.761796594,34.95999908,24.94000053
15-06-1971,0,34.86000061,24.71999931
16-06-1971,0,34.83000183,24.54999924
17-06-1971,0,35.34999847,24.93000031
18-06-1971,0,35.00999832,25.37000084
19-06-1971,1.161421299,34.81000137,25.13999939
20-06-1971,0,35.31999969,25.45999908
21-06-1971,1.785788655,36.09999847,25.38999939
22-06-1971,9.61797905,36.22999954,26.03000069
23-06-1971,10.52068233,36.36000061,24.18000031
24-06-1971,23.27204132,34.02000046,22.81999969
25-06-1971,39.87136078,29.07999992,23.40999985
26-06-1971,29.36232376,30.02000046,23.87999916
27-06-1971,78.18296051,30.5,23.78000069
28-06-1971,0,28.84000015,23.79999924
29-06-1971,0.526627302,29.45000076,24.48999977
30-06-1971,0,30.43000031,24.17000008
01-07-1971,0,30.51000023,24.21999931
02-07-1971,0,29.76000023,24.04000092
03-07-1971,0,31.67000008,24.35000038
04-07-1971,0,32.34999847,24.14999962
05-07-1971,0,32.81000137,24.38999939
06-07-1971,0,33.38999939,24.80999947
07-07-1971,0,33.52000046,24.87999916
08-07-1971,0,32.45999908,24.20999908
09-07-1971,0,32.18000031,24.04999924
10-07-1971,0,34.06999969,23.98999977
11-07-1971,0.992434561,33.61000061,24.38999939
12-07-1971,3.571577311,32.56999969,24.22999954
13-07-1971,2.872077942,31.29999924,23.06999969
14-07-1971,8.949272156,31.57999992,23.70999908
15-07-1971,39.84618759,30.32999992,22.78000069
16-07-1971,3.98196888,29.20999908,23.51000023
17-07-1971,16.99128342,29.65999985,23.5
18-07-1971,3.552356482,29.67000008,23.60000038
19-07-1971,47.59465027,30.05999947,23.93000031
20-07-1971,39.9149971,29.25,22.70999908
21-07-1971,0,28.37000084,22.98999977
22-07-1971,0,28.76000023,23.42000008
23-07-1971,0,28.88999939,23.45000076
24-07-1971,0,30.06999969,23.68000031
25-07-1971,0,30.38999939,23.76000023
26-07-1971,2.081692219,29.90999985,23.47999954
27-07-1971,11.74216366,30.11000061,23.01000023
28-07-1971,2.161159039,26.82999992,22.95999908
29-07-1971,2.789726973,29.29999924,23.73999977
30-07-1971,12.73246288,28.29000092,23.07999992
31-07-1971,4.437196255,29.04999924,22.86000061
01-08-1971,11.85251427,29.05999947,22.85000038
02-08-1971,4.999810219,28.64999962,23.01000023
03-08-1971,0.983167708,28.84000015,22.90999985
04-08-1971,6.44046545,28.35000038,22.70999908
05-08-1971,5.104167461,28.69000053,22.72999954
06-08-1971,1.118021011,29.55999947,22.79999924
07-08-1971,1.681487322,30.14999962,22.78000069
08-08-1971,1.161647081,28.13999939,22.69000053
09-08-1971,0.4527179,28.14999962,22.92000008
10-08-1971,3.050539494,28.87999916,23.09000015
11-08-1971,12.78124714,30.53000069,23.13999939
12-08-1971,1.84288466,29.27000046,23.04000092
13-08-1971,0,28.96999931,23.45999908
14-08-1971,0,30.46999931,23.19000053
15-08-1971,0,30.10000038,23.27000046
16-08-1971,0,30.06999969,22.65999985
17-08-1971,0,30.21999931,22.72999954
18-08-1971,0,30.76000023,22.44000053
19-08-1971,0,30.82999992,22.47999954
20-08-1971,0,31.12000084,22.68000031
21-08-1971,0,31.43000031,22.62999916
22-08-1971,0.12102861,32.45999908,23.59000015
23-08-1971,0.363085836,31.86000061,23.65999985
24-08-1971,0.750377357,31.42000008,24.05999947
25-08-1971,4.287869453,30.63999939,24.12999916
26-08-1971,0.19364579,31.78000069,23.19000053
27-08-1971,8.499091148,29.76000023,22.81999969
28-08-1971,14.4425478,30.40999985,23.47999954
29-08-1971,1.327263713,31.05999947,23.12000084
30-08-1971,2.768338442,31.5,23.06999969
31-08-1971,3.494308472,31.85000038,24.05999947
01-09-1971,0.929058135,31.37000084,23.59000015
02-09-1971,11.35021687,31.20000076,22.73999977
03-09-1971,1.998362422,30.65999985,21.77000046
04-09-1971,0,30.53000069,23.01000023
05-09-1971,0,30.90999985,23.47999954
06-09-1971,0,30.06999969,22.85000038
07-09-1971,0,30.67000008,23.02000046
08-09-1971,0,31.46999931,22.95000076
09-09-1971,0,30.72999954,23.02000046
10-09-1971,0,30.86000061,22.29000092
11-09-1971,0,30.72999954,22.10000038
12-09-1971,0,30.85000038,21.78000069
13-09-1971,0,30.85000038,21.14999962
14-09-1971,0,31.29000092,21.45000076
15-09-1971,0,31.92000008,21.65999985
16-09-1971,0,33.02000046,21.63999939
17-09-1971,0,33.36000061,21.31999969
18-09-1971,0,34.43999863,22.19000053
19-09-1971,0,34.38999939,22.22999954
20-09-1971,0,34.09999847,21.04999924
21-09-1971,0,35.31999969,22.12000084
22-09-1971,0,36.43999863,22.97999954
23-09-1971,0,37,23.21999931
24-09-1971,0,37.40000153,23.97999954
25-09-1971,0,37.31999969,23.79000092
26-09-1971,4.821092129,36.97000122,23.70000076
27-09-1971,7.143154621,35.43000031,22.14999962
28-09-1971,0.961544871,32.54999924,23.71999931
29-09-1971,4.378007889,31.87999916,23.13999939
30-09-1971,2.976314545,32.40999985,22.92000008
01-10-1971,0,33.81999969,23.20000076
02-10-1971,0,32.68000031,21.95999908
03-10-1971,0,32.27000046,21.09000015
04-10-1971,0,32.36000061,21.37999916
05-10-1971,0,33.36000061,21.43000031
06-10-1971,0,34.38000107,21.45000076
07-10-1971,0,34.56000137,21.51000023
08-10-1971,0,33.56000137,21.37000084
09-10-1971,0,32.77000046,20.37000084
10-10-1971,0,32.38000107,20.68000031
11-10-1971,0,32.09000015,20.70999908
12-10-1971,0,32.66999817,20.06999969
13-10-1971,0,33.24000168,20.80999947
14-10-1971,0,32.59000015,20.29000092
15-10-1971,0,31.90999985,19.39999962
16-10-1971,0,32.02999878,20.56999969
17-10-1971,5.995882034,31.73999977,21.26000023
18-10-1971,0.10558375,30.65999985,20.48999977
19-10-1971,0,31.01000023,20
20-10-1971,0,31.81999969,19.86000061
21-10-1971,0,32.63000107,19.57999992
22-10-1971,0,32.43999863,19.96999931
23-10-1971,0,33.63999939,20.51000023
24-10-1971,0,34.08000183,20.02000046
25-10-1971,0,33.54999924,19.79000092
26-10-1971,0,33.43000031,17.69000053
27-10-1971,0,33.33000183,16.45000076
28-10-1971,0,32.72999954,14.67000008
29-10-1971,0,32.74000168,14.30000019
30-10-1971,0,32.88999939,14.06000042
31-10-1971,0,33.52000046,13.81999969
01-11-1971,0,32.90999985,14.43999958
02-11-1971,0,32.61000061,14.92000008
03-11-1971,0,32.5,14.52999973
04-11-1971,0,32.91999817,15.82999992
05-11-1971,0,32.29999924,16.29999924
06-11-1971,0,32.16999817,15.84000015
07-11-1971,0,31.62999916,15.06999969
